Unique ID,Street address,City,State,Zip
866,600 N  53rd St   Unit 22,Phoenix,AZ,85008
867,1720 E  Camelback Rd,Phoenix,AZ,85016
868,4114 N  28th St,Phoenix,AZ,85016
869,777 E  Stella Ln,Phoenix,AZ,85014
870,2989 N 44th St,Phoenix,AZ,85018
871,7009 E Acoma Dr,Scottsdale,AZ,85254
872,9820 N  Central Ave Unit 206,Phoenix,AZ,85020
873,2549 E Chipman Rd,Phoenix,AZ,85040
874,111 W Missouri Ave UNIT H,Phoenix,AZ,85013
875,5450 E Deer Valley Dr,Phoenix,AZ,85054
876,4236 N 27th St,Phoenix,AZ,85016
877,4217 N 27th St,Phoenix,AZ,85016
878,911 E McKinley St,Phoenix,AZ,85006
879,102 W Maryland Ave UNIT E2,Phoenix,AZ,85013
880,3502 E Garfield St,Phoenix,AZ,85008
881,17212 N   Rd,Scottsdale,AZ,85255
882,7170 E  Tierra Buena Ln,Scottsdale,AZ,85254
883,4600 N  24th St   Unit 130,Phoenix,AZ,85016
884,15221 N Clubgate Dr,Scottsdale,AZ,85254
885,540 E  Clarendon Ave,Phoenix,AZ,85012
886,4411 N 40th St,Phoenix,AZ,85018
887,6244 N 30th Pl,Phoenix,AZ,85016
888,555 N  5th Ave,Phoenix,AZ,85003
889,1014 E Mohave St,Phoenix,AZ,85034
890,1818 W  Earll Dr,Phoenix,AZ,85015
891,6800 E  Mayo Blvd,Phoenix,AZ,85054
892,6901 E  Chauncey Ln,Phoenix,AZ,85054
893,7009 E Acoma Dr,Scottsdale,AZ,85254
894,15550 S 5th Ave,Phoenix,AZ,85045
895,1450 E Bethany Home Rd,Phoenix,AZ,85014
896,5104 N  32nd St Unit 338,Phoenix,AZ,85018
897,5350 E  Deer Valley Dr Unit 1274,Phoenix,AZ,85054
898,5340 E Deer Valley Dr,Phoenix,AZ,85054
899,6544 N 7th Ave,Phoenix,AZ,85013
900,4901 E Kelton Ln,Scottsdale,AZ,85254
901,3635 E Turney Ave,Phoenix,AZ,85018
902,499 W Missouri Ave,Phoenix,AZ,85013
903,1850 N 51st St,Phoenix,AZ,85008
904,3645 E Earll Dr,Phoenix,AZ,85018
905,24100 N  19th Ave,Phoenix,AZ,85085
906,222 E  McDowell Rd,Phoenix,AZ,85004
907,4545 W  Beardsley Rd,Glendale,AZ,85308
908,3501 E  Camelback Rd,Phoenix,AZ,85018
909,2025 E  Campbell Ave,Phoenix,AZ,85016
910,3220 N  38th St   b2b5f,Phoenix,AZ,85018
911,3646 N 38th St APT B,Phoenix,AZ,85018
912,5124 N 31st Pl,Phoenix,AZ,85016
913,16 W  Encanto Blvd Unit 512,Phoenix,AZ,85003
914,4411 N  99th Ave,Phoenix,AZ,85037
915,4900 N  44th St,Phoenix,AZ,85018
916,2526 E  Broadway Rd,Phoenix,AZ,85040
917,400 N  2nd Ave,Phoenix,AZ,85003
918,7422 S 40th Ln,Phoenix,AZ,85041
919,500 W Missouri Ave,Phoenix,AZ,85013
920,13820 S  44th St,Phoenix,AZ,85044
921,815 E  Roma Ave,Phoenix,AZ,85014
922,1411 E Orangewood Ave,Phoenix,AZ,85020
923,537 E Willetta St,Phoenix,AZ,85004
924,8125 N  23rd Ave,Phoenix,AZ,85021
925,3131 N 36th St,Phoenix,AZ,85018
926,3110 N 40th St,Phoenix,AZ,85018
927,2927 E Atlanta Ave,Phoenix,AZ,85040
928,3301 N 18th St,Phoenix,AZ,85016
929,2950 N 38th St,Phoenix,AZ,85018
930,1840 W  Thomas Rd,Phoenix,AZ,85015
931,7850 S  Central Ave,Phoenix,AZ,85041
932,1 W  Campbell Ave -A,Phoenix,AZ,85013
933,5102 N 31st Pl,Phoenix,AZ,85016
934,2150 W  Alameda Rd Unit 1317,Phoenix,AZ,85085
935,909 S 4th Ave,Phoenix,AZ,85003
936,2507 W Greenway Rd,Phoenix,AZ,85023
937,2335 E  Utopia Rd,Phoenix,AZ,85024
938,17850 N 68th St,Phoenix,AZ,85054
939,11200 W  Camelback Rd,Phoenix,AZ,85037
940,349 E Thomas Rd UNIT E307,Phoenix,AZ,85012
941,424 S 2nd St,Phoenix,AZ,85004
942,8101 N 33rd Dr,Phoenix,AZ,85051
943,3235 E Camelback Rd,Phoenix,AZ,85018
944,312 W Lynwood St,Phoenix,AZ,85003
945,11040 N 28th Dr,Phoenix,AZ,85029
946,12212 N Paradise Village Pkwy S,Phoenix,AZ,85032
947,326 N  17th Dr,Phoenix,AZ,85007
948,3270 E Camelback Rd,Phoenix,AZ,85018
949,4465 E Paradise Village Pkwy S,Phoenix,AZ,85032
950,215 E McKinley St SUITE 406,Phoenix,AZ,85004
951,4129 N 33rd Dr,Phoenix,AZ,85017
952,3131 N Central Ave,Phoenix,AZ,85012
953,320 E  Portland St,Phoenix,AZ,85004
954,5221 N 24th St,Phoenix,AZ,85016
955,1318 W Mohave St,Phoenix,AZ,85007
956,1717 W  Happy Valley Rd,Phoenix,AZ,85027
957,27777 N  Black Canyon Hwy,Phoenix,AZ,85085
958,1302 W Peoria Ave UNIT A,Phoenix,AZ,85029
959,6821 S  Montezuma St,Phoenix,AZ,85041
960,16025 S  50th St,Phoenix,AZ,85048
961,2525 S  75th Ave,Phoenix,AZ,85043
962,5151 N  16th St,Phoenix,AZ,85016
963,6236 N 16th St,Phoenix,AZ,85016
964,5525 E Thomas Rd UNIT D4,Phoenix,AZ,85018
965,8520 W Palm Ln,Phoenix,AZ,85037
966,11237 N 18th Dr,Phoenix,AZ,85029
967,3234 N 37th St,Phoenix,AZ,85018
968,3324 W McRae Way,Phoenix,AZ,85027
969,310 S 4th St,Phoenix,AZ,85004
970,2336 E  Utopia Rd   daae,Phoenix,AZ,85024
971,1500 N 35th St,Phoenix,AZ,85008
972,3010 N  2nd St,Phoenix,AZ,85012
973,7500 S  16th St,Phoenix,AZ,85042
974,20350 N  7th Ave,Phoenix,AZ,85027
975,114 W Adams St,Phoenix,AZ,85003
976,4442 E Pueblo Ave,Phoenix,AZ,85040
977,4236 E Mariposa St,Phoenix,AZ,85018
978,35035 N  North Valley Pkwy,Phoenix,AZ,85086
979,2625 E  Camelback Rd,Phoenix,AZ,85016
980,4700 N  16th St,Phoenix,AZ,85016
981,18250 N Cave Creek Rd,Phoenix,AZ,85032
982,200 E  Fillmore St,Phoenix,AZ,85004
983,1675 E  Morten Ave,Phoenix,AZ,85020
984,17440 N  Tatum Blvd,Phoenix,AZ,85032
985,1701 E  Colter St Unit 309,Phoenix,AZ,85016
986,1826 W Cholla St,Phoenix,AZ,85029
987,16818 N 2nd Ave,Phoenix,AZ,85023
988,4533 N 22nd St,Phoenix,AZ,85016
989,5132 N 31st Way,Phoenix,AZ,85016
990,1630 E  Georgia Ave Unit 105,Phoenix,AZ,85016
991,2646 N 43rd Ave,Phoenix,AZ,85009
992,700 N  4th St,Phoenix,AZ,85004
993,25300 N  22nd Ln,Phoenix,AZ,85085
994,4338 W Charter Oak Rd,Glendale,AZ,85304
995,17211 N  35th Ave,Phoenix,AZ,85053
996,1225 N 36th St,Phoenix,AZ,85008
997,3400 E  Southern Ave  a67309a,Phoenix,AZ,85040
998,18350 N  32nd St Unit 183,Phoenix,AZ,85032
999,9700 S  Central Ave,Phoenix,AZ,85041
1000,520 E Purdue Ave,Phoenix,AZ,85020
1001,4502 E  Indian School Rd,Phoenix,AZ,85018
1002,1635 E Oak St,Phoenix,AZ,85006
1003,1700 E  Baseline Rd,Phoenix,AZ,85042
1004,3601 N  Central Ave,Phoenix,AZ,85012
1005,21021 N  56th St,Phoenix,AZ,85054
1006,23700 N  23rd Ave  Unit 75,Phoenix,AZ,85085
1007,3633 N 3rd Ave,Phoenix,AZ,85013
1008,7009 E Acoma Dr,Scottsdale,AZ,85254
1009,1626 E Palm Ln,Phoenix,AZ,85006
1010,6510 N 3rd Ave,Phoenix,AZ,85013
1011,4642 E Southgate Ave,Phoenix,AZ,85040
1012,4117 W Alta Vista Rd,Phoenix,AZ,85041
1013,6534 N  27th Ave,Phoenix,AZ,85017
1014,8314 N 21st Dr,Phoenix,AZ,85021
1015,20660 N 40th St,Phoenix,AZ,85050
1016,4304 E  Campbell Ave,Phoenix,AZ,85018
1017,544 & 546 W  San Juan Ave,Phoenix,AZ,85013
1018,601 W  Fillmore St,Phoenix,AZ,85003
1019,1100 E  Bell Rd,Phoenix,AZ,85022
1020,4713 E  Van Buren St,Phoenix,AZ,85008
1021,2201 N Central Ave,Phoenix,AZ,85004
1022,4246 N 31st Pl,Phoenix,AZ,85016
1023,750 E  Northern Ave Unit 2088,Phoenix,AZ,85020
1024,2725 E  Mine Creek Rd Unit 2248,Phoenix,AZ,85024
1025,4148 E Calle Redonda,Phoenix,AZ,85018
1026,2702 E Juniper Ave,Phoenix,AZ,85032
1027,2633 E Glenrosa Ave,Phoenix,AZ,85016
1028,17217 N 17th Ave,Phoenix,AZ,85023
1029,2138 E Turney Ave APT A,Phoenix,AZ,85016
1030,3131 E  Legacy Dr Unit 2103,Phoenix,AZ,85042
1031,16160 S  50th St,Phoenix,AZ,85048
1032,5110 N  32nd St,Phoenix,AZ,85018
1033,2141 W  Madison St,Phoenix,AZ,85009
1034,4644 22nd St,Phoenix,AZ,85016
1035,4241 N  17th St,Phoenix,AZ,85016
1036,18250 N  25th Ave,Phoenix,AZ,85023
1037,3606 E  Baseline Rd,Phoenix,AZ,85042
1038,1550 E  Thunderbird Rd,Phoenix,AZ,85022
1039,4225 N 36th St,Phoenix,AZ,85018
1040,33500 N  North Valley Pkwy,Phoenix,AZ,85085
1041,2025 E Campbell Ave,Phoenix,AZ,85016
1042,1950 W  Tierra Buena Ln,Phoenix,AZ,85023
1043,17030 N  49th St,Scottsdale,AZ,85254
1044,7725 W  Lower Buckeye Rd,Phoenix,AZ,85043
1045,4202 N 38th St,Phoenix,AZ,85018
1046,41 W Encanto Blvd,Phoenix,AZ,85003
1047,68 W McDowell Rd,Phoenix,AZ,85003
1048,4208 N 31st Pl APT B,Phoenix,AZ,85016
1049,2937 E Osborn Rd,Phoenix,AZ,85016
1050,5110 N 31st Way,Phoenix,AZ,85016
1051,4303 E  Cactus Rd,Phoenix,AZ,85032
1052,17 W  Vernon Ave Unit 309,Phoenix,AZ,85003
1053,18416 N Cave Creek Rd,Phoenix,AZ,85032
1054,2207 N 28th Pl,Phoenix,AZ,85008
1055,1109 W Hadley St,Phoenix,AZ,85007
1056,3644 E McDowell Rd,Phoenix,AZ,85008
1057,1206 E  Highland Ave c7,Phoenix,AZ,85014
1058,5775 W  Roosevelt St,Phoenix,AZ,85043
1059,1010 E Osborn Rd UNIT A,Phoenix,AZ,85014
1060,920 E  Devonshire Ave  Unit 3032,Phoenix,AZ,85014
1061,1101 E  Bethany Home Rd Unit 2,Phoenix,AZ,85014
1062,4425 N 13th Pl,Phoenix,AZ,85014
1063,3702 E Glenrosa Ave,Phoenix,AZ,85018
1064,5112 N 17th Ave,Phoenix,AZ,85015
1065,4810 E Euclid Ave,Phoenix,AZ,85044
1066,2910 E Dunbar Dr,Phoenix,AZ,85042
1067,6041 N 23rd Ave,Phoenix,AZ,85015
1068,15442 N 29th St,Phoenix,AZ,85032
1069,4242 N 25th St,Phoenix,AZ,85016
1070,6501 N 17th Ave,Phoenix,AZ,85015
1071,2846 E Tierra Buena Ln,Phoenix,AZ,85032
1072,7205 W  McDowell Rd,Phoenix,AZ,85035
1073,10770 W  Highland Ave Unit 18,Phoenix,AZ,85037
1074,101 N  7th St Unit 184,Phoenix,AZ,85034
1075,6348 N 7th Ave,Phoenix,AZ,85013
1076,2838 E Monte Cristo Ave,Phoenix,AZ,85032
1077,8449 S  59th Ave,Laveen,AZ,85339
1078,4202 E  Cactus Rd,Phoenix,AZ,85032
1079,9100 S  59th Ave,Laveen,AZ,85339
1080,2107 N 77th Dr,Phoenix,AZ,85035
1081,310 W Medlock Dr,Phoenix,AZ,85013
1082,2954 E Donner Dr,Phoenix,AZ,85042
1083,1920 W Mulberry Dr,Phoenix,AZ,85015
1084,350 E Virginia Cir,Phoenix,AZ,85004
1085,5308 N 15th Dr,Phoenix,AZ,85015
1086,1850 E  Maryland Ave Unit 28,Phoenix,AZ,85016
1087,3600 N 5th Ave,Phoenix,AZ,85013
1088,4207 W Hayduk Rd,Laveen,AZ,85339
1089,844 N 4th Ave,Phoenix,AZ,85003
1090,4540 N 44th St,Phoenix,AZ,85018
1091,1319 E Purdue Ave UNIT A,Phoenix,AZ,85020
1092,3425 E  Chandler Blvd,Phoenix,AZ,85048
1093,10801 N  32nd St,Phoenix,AZ,85028
1094,15 E Oregon Ave,Phoenix,AZ,85012
1095,2743 E  Tierra Buena Ln,Phoenix,AZ,85032
1096,18250 N  32nd St Unit 1007,Phoenix,AZ,85032
1097,3825 E Camelback Rd,Phoenix,AZ,85018
1098,1017 E  Maryland Ave Unit 240,Phoenix,AZ,85014
1099,34836 N 30th Ave,Phoenix,AZ,85086
1100,5122 N 31st Way,Phoenix,AZ,85016
1101,5303 N 7th St,Phoenix,AZ,85014
1102,10030 W  Indian School Rd,Phoenix,AZ,85037
1103,16812 N 2nd Dr,Phoenix,AZ,85023
1104,2539 W Vista Ave UNIT A,Phoenix,AZ,85051
1105,2808 E  Kathleen Rd   Unit 103,Phoenix,AZ,85032
1106,1819 N 18th St,Phoenix,AZ,85006
1107,4241 N  23rd Ave,Phoenix,AZ,85015
1108,6767 N 7th St,Phoenix,AZ,85014
1109,2698 N 43rd Ave,Phoenix,AZ,85009
1110,,Phoenix,AZ,85008
1111,3111 E Clarendon Ave,Phoenix,AZ,85016
1112,3635 N 37th St,Phoenix,AZ,85018
1113,7611 S 36th St,Phoenix,AZ,85042
1114,5035 N  10th Pl Unit 212,Phoenix,AZ,85014
1115,897 E  Roma Ave Unit 3,Phoenix,AZ,85014
1116,616 N 10th Ave APT H,Phoenix,AZ,85007
1117,2910 W Marconi Ave,Phoenix,AZ,85053
1118,2819 W Louise Dr,Phoenix,AZ,85027
1119,1130 N 2nd St,Phoenix,AZ,85004
1120,17444 N 32nd St,Phoenix,AZ,85032
1121,813 E  Marlette Ave,Phoenix,AZ,85014
1122,3230 N 37th St,Phoenix,AZ,85018
1123,2146 E  Taylor St,Phoenix,AZ,85006
1124,1920 W Mulberry Dr,Phoenix,AZ,85015
1125,,Phoenix,AZ,85014
1126,4227 N 26th St APT F,Phoenix,AZ,85016
1127,3231 N 37th St,Phoenix,AZ,85018
1128,19800 N  7th St,Phoenix,AZ,85024
1129,4601 E Southgate Ave,Phoenix,AZ,85040
1130,14602 N  19th Ave,Phoenix,AZ,85023
1131,39 W  Medlock Dr,Phoenix,AZ,85013
1132,1814 E  Bell Rd,Phoenix,AZ,85022
1133,16804 N  42nd Ave,Phoenix,AZ,85053
1134,4333 N  6th Dr   a6,Phoenix,AZ,85013
1135,1717 E Union Hills Dr,Phoenix,AZ,85024
1136,18416 N Cave Creek Rd,Phoenix,AZ,85032
1137,3137 E Fairmount Ave,Phoenix,AZ,85016
1138,2414 W Coolidge St,Phoenix,AZ,85015
1139,4231 N 27th St,Phoenix,AZ,85016
1140,9011 W Elm St,Phoenix,AZ,85037
1141,17859 N 40th St,Phoenix,AZ,85032
1142,3445 N 36th St,Phoenix,AZ,85018
1143,1421 E Garfield St,Phoenix,AZ,85006
1144,4111 N  21st St,Phoenix,AZ,85016
1145,16021 N 30th St,Phoenix,AZ,85032
1146,2620 N 40th St,Phoenix,AZ,85008
1147,10218 N 12th Pl,Phoenix,AZ,85020
1148,4760 N 28th St,Phoenix,AZ,85016
1149,1333 E  Morten Ave Unit 239,Phoenix,AZ,85020
1150,16818 N 56th St,Scottsdale,AZ,85254
1151,18626 N 33rd Dr,Phoenix,AZ,85027
1152,4514 N 14th Pl,Phoenix,AZ,85014
1153,2722 N  7th St,Phoenix,AZ,85006
1154,1027 E  Dunlap Ave,Phoenix,AZ,85020
1155,4218 N 17th St,Phoenix,AZ,85016
1156,1945 W Sweetwater Ave,Phoenix,AZ,85029
1157,1820 E Morten Ave,Phoenix,AZ,85020
1158,4601 N  102nd Ave Unit 1020,Phoenix,AZ,85037
1159,3302 N 7th St,Phoenix,AZ,85014
1160,1939 E Missouri Ave,Phoenix,AZ,85016
1161,614 N 10th Ave APT C,Phoenix,AZ,85007
1162,2121 W Hayward Ave,Phoenix,AZ,85021
1163,85 W  Willetta St,Phoenix,AZ,85003
1164,502 W Highland Ave APT D,Phoenix,AZ,85013
1165,10410 N Cave Creek Rd,Phoenix,AZ,85020
1166,8849 S 7th St,Phoenix,AZ,85042
1167,17610 N 19th Ave,Phoenix,AZ,85023
1168,4406 N  14th St   a3518875,Phoenix,AZ,85014
1169,3233 N 37th St,Phoenix,AZ,85018
1170,724 E Devonshire Ave,Phoenix,AZ,85014
1171,1622 E Campbell Ave E,Phoenix,AZ,85016
1172,3615 E Glenrosa Ave,Phoenix,AZ,85018
1173,15825 N 25th St,Phoenix,AZ,85032
1174,1501 E Rovey Ave,Phoenix,AZ,85014
1175,933 E Roma Ave,Phoenix,AZ,85014
1176,2815 N 52nd St,Phoenix,AZ,85008
1177,3432 N 12th Pl,Phoenix,AZ,85014
1178,342 W Willetta St,Phoenix,AZ,85003
1179,3836 E Earll Dr,Phoenix,AZ,85018
1180,2626 N 46th St,Phoenix,AZ,85008
1181,4704 E Paradise Village Pkwy N,Phoenix,AZ,85032
1182,5646 N 6th St,Phoenix,AZ,85012
1183,1020 N 11th St,Phoenix,AZ,85006
1184,2031 E Glenrosa Ave,Phoenix,AZ,85016
1185,3848 N 3rd Ave,Phoenix,AZ,85013
1186,2021 E Osborn Rd,Phoenix,AZ,85016
1187,15801 N 29th St,Phoenix,AZ,85032
1188,2515 N 52nd St,Phoenix,AZ,85008
1189,301 W Pasadena Ave,Phoenix,AZ,85013
1190,,Phoenix,AZ,85044
1191,2326 E  Pinchot Ave,Phoenix,AZ,85016
1192,6545 N 17th Ave,Phoenix,AZ,85015
1193,4202 N 3rd Ave,Phoenix,AZ,85013
1194,2014 W Berridge Ln,Phoenix,AZ,85015
1195,2025 E Campbell Ave,Phoenix,AZ,85016
1196,2025 E Campbell Ave,Phoenix,AZ,85016
1197,2801 W Sands Dr,Phoenix,AZ,85027
1198,4232 N 14th St,Phoenix,AZ,85014
1199,1221 E Highland Ave,Phoenix,AZ,85014
1200,4514 N 14th Pl,Phoenix,AZ,85014
1201,1019 S 4th Ave,Phoenix,AZ,85003
1202,1040 E Turney Ave,Phoenix,AZ,85014
1203,18416 N Cave Creek Rd,Phoenix,AZ,85032
1204,112 N 12th Ave,Phoenix,AZ,85007
1205,743 E Coronado Rd,Phoenix,AZ,85006
1206,721 E Montebello Ave,Phoenix,AZ,85014
1207,2025 E Campbell Ave,Phoenix,AZ,85016
1208,2502 N  29th Pl,Phoenix,AZ,85008
1209,1222 E Roosevelt St,Phoenix,AZ,85006
1210,4236 N 14th St,Phoenix,AZ,85014
1211,1725 E Cambridge Ave,Phoenix,AZ,85006
1212,1336 E Willetta St,Phoenix,AZ,85006
1213,1102 E  Pierce St,Phoenix,AZ,85006
1214,2409 W Hazelwood St,Phoenix,AZ,85015
1215,5208 S 11th Ave,Phoenix,AZ,85041
1216,3615 E Glenrosa Ave,Phoenix,AZ,85018
1217,3840 N 43rd Ave,Phoenix,AZ,85031
1218,3830 E Lakewood Pkwy E,Phoenix,AZ,85048
1219,1901 W Clarendon Ave,Phoenix,AZ,85015
1220,4903 E Virginia Ave,Phoenix,AZ,85008
1221,1150 Grand Ave,Phoenix,AZ,85007
1222,718 W Hazelwood St,Phoenix,AZ,85013
1223,909 E Marlette Ave,Phoenix,AZ,85014
1224,5302 E Van Buren St,Phoenix,AZ,85008
1225,,Phoenix,AZ,85023
1226,2701 E Tierra Buena Ln,Phoenix,AZ,85032
1227,1302 W Becker Ln,Phoenix,AZ,85029
1228,11034 N 28th Dr,Phoenix,AZ,85029
1229,2824 E Wier Ave,Phoenix,AZ,85040
1230,7777 N 19th Ave,Phoenix,AZ,85021
1231,3601 N 5th Ave,Phoenix,AZ,85013
1232,4211 E Palm Ln,Phoenix,AZ,85008
1233,2722 W Myrtle Ave,Phoenix,AZ,85051
1234,475 N  9th St,Phoenix,AZ,85006
1235,1939 W  Berridge Ln,Phoenix,AZ,85015
1236,6819 N 12th St,Phoenix,AZ,85014
1237,17626 N 19th Ave,Phoenix,AZ,85023
1238,4222 S 13th St APT B,Phoenix,AZ,85040
1239,6207 N 12th St,Phoenix,AZ,85014
1240,1500 W  Thunderbird Rd,Phoenix,AZ,85023
1241,433 W Osborn Rd,Phoenix,AZ,85013
1242,3212 N  37th St,Phoenix,AZ,85018
1243,1249 W Pierce St,Phoenix,AZ,85007
1244,6530 N 12th St,Phoenix,AZ,85014
1245,110 W Maryland Ave,Phoenix,AZ,85013
1246,2012 W Orangewood Ave,Phoenix,AZ,85021
1247,3346 W Harmont Dr,Phoenix,AZ,85051
1248,5740 N 10th St,Phoenix,AZ,85014
1249,1627 N 51st St,Phoenix,AZ,85008
1250,2019 E  Turney Ave R,Phoenix,AZ,85016
1251,307 W Mariposa St,Phoenix,AZ,85013
1252,21220 N  23rd Ave,Phoenix,AZ,85027
1253,2223 E Cactus Rd,Phoenix,AZ,85022
1254,9204 S 7th Pl,Phoenix,AZ,85042
1255,1712 E Ocotillo Rd,Phoenix,AZ,85016
1256,16033 N 25th St,Phoenix,AZ,85032
1257,6033 N 23rd Ave,Phoenix,AZ,85015
1258,8330 N 21st Dr,Phoenix,AZ,85021
1259,2210 E Huntington Dr,Phoenix,AZ,85040
1260,712 W Taylor St,Phoenix,AZ,85007
1261,502 W Yukon Dr,Phoenix,AZ,85027
1262,1411 E Orangewood Ave,Phoenix,AZ,85020
1263,4750 N Central Ave,Phoenix,AZ,85012
1264,928 W  McDowell Rd,Phoenix,AZ,85007
1265,,Phoenix,AZ,85018
1266,1701 W Tuckey Ln,Phoenix,AZ,85015
1267,2340 W Morten Ave,Phoenix,AZ,85021
1268,2545 E Clarendon Ave,Phoenix,AZ,85016
1269,1132 E Devonshire Ave,Phoenix,AZ,85014
1270,1530 1/2 E Diamond St,Phoenix,AZ,85006
1271,2901 E  Roosevelt St,Phoenix,AZ,85008
1272,1548 W Sahuaro Dr,Phoenix,AZ,85029
1273,4416 N 35th Ave,Phoenix,AZ,85017
1274,9836 N Central Ave,Phoenix,AZ,85020
1275,2001 W Morten Ave,Phoenix,AZ,85021
1276,3250 W Greenway Rd,Phoenix,AZ,85053
1277,16243 N 31st St,Phoenix,AZ,85032
1278,1926 N 26th Pl APT D,Phoenix,AZ,85008
1279,1562 E  Peoria Ave Unit 1,Phoenix,AZ,85020
1280,1505 E Oak St,Phoenix,AZ,85006
1281,12844 N Paradise Village Pkwy,Phoenix,AZ,85032
1282,2232 E  Roosevelt St,Phoenix,AZ,85006
1283,5525 E  Thomas Rd Unit F10,Phoenix,AZ,85018
1284,5022 N  17th Ave,Phoenix,AZ,85015
1285,1130 N 2nd St,Phoenix,AZ,85004
1286,3223 E Harvard St,Phoenix,AZ,85008
1287,929 E Turney Ave,Phoenix,AZ,85014
1288,1804 W Tuckey Ln,Phoenix,AZ,85015
1289,2104 & 2122 E Fairmount Ave,Phoenix,AZ,85016
1290,320 W Highland Ave,Phoenix,AZ,85013
1291,13847 N 8th Pl,Phoenix,AZ,85022
1292,2550 W  Hazelwood St   a4af9df9,Phoenix,AZ,85017
1293,1718 E  Campbell Ave,Phoenix,AZ,85016
1294,362 E  Monte Vista St   d94ae1e6,Phoenix,AZ,85004
1295,4444 E  Paradise Village Pkwy N,Phoenix,AZ,85032
