"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US04013421602","Census Tract 4216.02; Maricopa County; Arizona","45671","14147",
"1400000US04013421701","Census Tract 4217.01; Maricopa County; Arizona","54625","12107",
"1400000US04013421702","Census Tract 4217.02; Maricopa County; Arizona","40847","5433",
"1400000US04013421801","Census Tract 4218.01; Maricopa County; Arizona","77200","19594",
"1400000US04013421802","Census Tract 4218.02; Maricopa County; Arizona","59473","10599",
"1400000US04013421901","Census Tract 4219.01; Maricopa County; Arizona","81002","7089",
"1400000US04013421902","Census Tract 4219.02; Maricopa County; Arizona","37333","14870",
"1400000US04013422001","Census Tract 4220.01; Maricopa County; Arizona","47284","7323",
"1400000US04013422002","Census Tract 4220.02; Maricopa County; Arizona","50573","7970",
"1400000US04013422102","Census Tract 4221.02; Maricopa County; Arizona","42165","7786",
"1400000US04013422103","Census Tract 4221.03; Maricopa County; Arizona","49655","6667",
"1400000US04013422104","Census Tract 4221.04; Maricopa County; Arizona","43839","4472",
"1400000US04013422105","Census Tract 4221.05; Maricopa County; Arizona","71188","12949",
"1400000US04013422106","Census Tract 4221.06; Maricopa County; Arizona","46759","5049",
"1400000US04013422107","Census Tract 4221.07; Maricopa County; Arizona","55938","8859",
"1400000US04013422203","Census Tract 4222.03; Maricopa County; Arizona","49503","10646",
"1400000US04013422209","Census Tract 4222.09; Maricopa County; Arizona","77000","14957",
"1400000US04013422210","Census Tract 4222.10; Maricopa County; Arizona","109144","18130",
"1400000US04013422211","Census Tract 4222.11; Maricopa County; Arizona","87198","36277",
"1400000US04013422212","Census Tract 4222.12; Maricopa County; Arizona","91389","24244",
"1400000US04013422213","Census Tract 4222.13; Maricopa County; Arizona","97296","13135",
"1400000US04013422215","Census Tract 4222.15; Maricopa County; Arizona","81667","15293",
"1400000US04013422216","Census Tract 4222.16; Maricopa County; Arizona","100213","24118",
"1400000US04013422217","Census Tract 4222.17; Maricopa County; Arizona","92286","16919",
"1400000US04013422218","Census Tract 4222.18; Maricopa County; Arizona","68153","5051",
"1400000US04013422219","Census Tract 4222.19; Maricopa County; Arizona","87411","15513",
"1400000US04013422220","Census Tract 4222.20; Maricopa County; Arizona","110139","22885",
"1400000US04013422221","Census Tract 4222.21; Maricopa County; Arizona","65571","8759",
"1400000US04013422222","Census Tract 4222.22; Maricopa County; Arizona","105500","18286",
"1400000US04013422223","Census Tract 4222.23; Maricopa County; Arizona","74500","21653",
"1400000US04013422224","Census Tract 4222.24; Maricopa County; Arizona","-","**",
"1400000US04013422225","Census Tract 4222.25; Maricopa County; Arizona","-","**",
"1400000US04013422226","Census Tract 4222.26; Maricopa County; Arizona","-","**",
"1400000US04013422227","Census Tract 4222.27; Maricopa County; Arizona","74844","23248",
"1400000US04013422301","Census Tract 4223.01; Maricopa County; Arizona","63872","6927",
"1400000US04013422302","Census Tract 4223.02; Maricopa County; Arizona","66091","15273",
"1400000US04013422304","Census Tract 4223.04; Maricopa County; Arizona","82755","13411",
"1400000US04013422305","Census Tract 4223.05; Maricopa County; Arizona","94280","19063",
"1400000US04013422307","Census Tract 4223.07; Maricopa County; Arizona","77074","9482",
"1400000US04013422308","Census Tract 4223.08; Maricopa County; Arizona","84835","15826",
"1400000US04013422309","Census Tract 4223.09; Maricopa County; Arizona","98500","28794",
"1400000US04013422401","Census Tract 4224.01; Maricopa County; Arizona","87679","11923",
"1400000US04013422402","Census Tract 4224.02; Maricopa County; Arizona","74974","17819",
"1400000US04013422403","Census Tract 4224.03; Maricopa County; Arizona","100000","19518",
"1400000US04013422404","Census Tract 4224.04; Maricopa County; Arizona","111172","28346",
"1400000US04013422501","Census Tract 4225.01; Maricopa County; Arizona","81339","12389",
"1400000US04013422502","Census Tract 4225.02; Maricopa County; Arizona","66607","7611",
"1400000US04013422503","Census Tract 4225.03; Maricopa County; Arizona","87594","11689",
"1400000US04013422504","Census Tract 4225.04; Maricopa County; Arizona","82817","14255",
"1400000US04013422506","Census Tract 4225.06; Maricopa County; Arizona","89300","13221",
"1400000US04013422507","Census Tract 4225.07; Maricopa County; Arizona","123864","28137",
"1400000US04013422508","Census Tract 4225.08; Maricopa County; Arizona","100389","19510",
"1400000US04013422509","Census Tract 4225.09; Maricopa County; Arizona","87391","15979",
"1400000US04013422510","Census Tract 4225.10; Maricopa County; Arizona","116472","22928",
"1400000US04013422511","Census Tract 4225.11; Maricopa County; Arizona","130395","35890",
"1400000US04013422512","Census Tract 4225.12; Maricopa County; Arizona","108155","14564",
"1400000US04013422513","Census Tract 4225.13; Maricopa County; Arizona","86023","24939",
"1400000US04013422514","Census Tract 4225.14; Maricopa County; Arizona","78182","16575",
"1400000US04013422607","Census Tract 4226.07; Maricopa County; Arizona","50865","6006",
"1400000US04013422609","Census Tract 4226.09; Maricopa County; Arizona","67220","16224",
"1400000US04013422610","Census Tract 4226.10; Maricopa County; Arizona","56765","10480",
"1400000US04013422615","Census Tract 4226.15; Maricopa County; Arizona","97813","22146",
"1400000US04013422617","Census Tract 4226.17; Maricopa County; Arizona","106516","6597",
"1400000US04013422618","Census Tract 4226.18; Maricopa County; Arizona","55486","7178",
"1400000US04013422620","Census Tract 4226.20; Maricopa County; Arizona","158750","32701",
"1400000US04013422621","Census Tract 4226.21; Maricopa County; Arizona","129453","17306",
"1400000US04013422622","Census Tract 4226.22; Maricopa County; Arizona","118828","28425",
"1400000US04013422623","Census Tract 4226.23; Maricopa County; Arizona","106382","18734",
"1400000US04013422624","Census Tract 4226.24; Maricopa County; Arizona","52696","14614",
"1400000US04013422625","Census Tract 4226.25; Maricopa County; Arizona","44723","7400",
"1400000US04013422626","Census Tract 4226.26; Maricopa County; Arizona","52198","4893",
"1400000US04013422627","Census Tract 4226.27; Maricopa County; Arizona","46739","5453",
"1400000US04013422628","Census Tract 4226.28; Maricopa County; Arizona","33717","5125",
"1400000US04013422629","Census Tract 4226.29; Maricopa County; Arizona","74602","9918",
"1400000US04013422630","Census Tract 4226.30; Maricopa County; Arizona","47727","13619",
"1400000US04013422632","Census Tract 4226.32; Maricopa County; Arizona","63252","3986",
"1400000US04013422633","Census Tract 4226.33; Maricopa County; Arizona","54648","12489",
"1400000US04013422634","Census Tract 4226.34; Maricopa County; Arizona","54820","9508",
"1400000US04013422636","Census Tract 4226.36; Maricopa County; Arizona","80446","13557",
"1400000US04013422637","Census Tract 4226.37; Maricopa County; Arizona","85156","18626",
"1400000US04013422638","Census Tract 4226.38; Maricopa County; Arizona","68421","15108",
"1400000US04013422639","Census Tract 4226.39; Maricopa County; Arizona","86962","12825",
"1400000US04013422640","Census Tract 4226.40; Maricopa County; Arizona","71443","12578",
"1400000US04013422642","Census Tract 4226.42; Maricopa County; Arizona","94375","15662",
"1400000US04013422643","Census Tract 4226.43; Maricopa County; Arizona","112500","18289",
"1400000US04013422647","Census Tract 4226.47; Maricopa County; Arizona","143092","25963",
"1400000US04013422648","Census Tract 4226.48; Maricopa County; Arizona","136250","21220",
"1400000US04013422649","Census Tract 4226.49; Maricopa County; Arizona","121667","28374",
"1400000US04013422650","Census Tract 4226.50; Maricopa County; Arizona","87917","27490",
"1400000US04013422651","Census Tract 4226.51; Maricopa County; Arizona","142297","34906",
"1400000US04013422652","Census Tract 4226.52; Maricopa County; Arizona","68693","16835",
"1400000US04013422653","Census Tract 4226.53; Maricopa County; Arizona","71389","8434",
"1400000US04013422654","Census Tract 4226.54; Maricopa County; Arizona","129219","23634",
"1400000US04013422655","Census Tract 4226.55; Maricopa County; Arizona","86523","4660",
"1400000US04013422656","Census Tract 4226.56; Maricopa County; Arizona","182340","56651",
"1400000US04013422657","Census Tract 4226.57; Maricopa County; Arizona","125469","9812",
"1400000US04013422658","Census Tract 4226.58; Maricopa County; Arizona","140281","41586",
"1400000US04013422659","Census Tract 4226.59; Maricopa County; Arizona","71679","8195",
"1400000US04013422660","Census Tract 4226.60; Maricopa County; Arizona","78241","10922",
"1400000US04013522801","Census Tract 5228.01; Maricopa County; Arizona","-","**",
"1400000US04013522802","Census Tract 5228.02; Maricopa County; Arizona","41198","11156",
"1400000US04013522901","Census Tract 5229.01; Maricopa County; Arizona","92024","24758",
"1400000US04013522903","Census Tract 5229.03; Maricopa County; Arizona","42813","17080",
"1400000US04013522904","Census Tract 5229.04; Maricopa County; Arizona","70321","16970",
"1400000US04013523002","Census Tract 5230.02; Maricopa County; Arizona","68625","20307",
"1400000US04013523005","Census Tract 5230.05; Maricopa County; Arizona","92615","13063",
"1400000US04013523006","Census Tract 5230.06; Maricopa County; Arizona","77938","18067",
"1400000US04013523007","Census Tract 5230.07; Maricopa County; Arizona","72373","5216",
"1400000US04013523008","Census Tract 5230.08; Maricopa County; Arizona","65859","6579",
"1400000US04013523102","Census Tract 5231.02; Maricopa County; Arizona","71286","11379",
"1400000US04013523103","Census Tract 5231.03; Maricopa County; Arizona","62166","23068",
"1400000US04013523104","Census Tract 5231.04; Maricopa County; Arizona","63464","9069",
"1400000US04013610001","Census Tract 6100.01; Maricopa County; Arizona","91950","9030",
"1400000US04013610002","Census Tract 6100.02; Maricopa County; Arizona","129137","21842",
"1400000US04013610100","Census Tract 6101; Maricopa County; Arizona","98480","8579",
"1400000US04013610201","Census Tract 6102.01; Maricopa County; Arizona","111111","28529",
"1400000US04013610202","Census Tract 6102.02; Maricopa County; Arizona","130213","27360",
"1400000US04013610301","Census Tract 6103.01; Maricopa County; Arizona","110588","45621",
"1400000US04013610302","Census Tract 6103.02; Maricopa County; Arizona","112328","11628",
"1400000US04013610400","Census Tract 6104; Maricopa County; Arizona","106454","12816",
"1400000US04013610500","Census Tract 6105; Maricopa County; Arizona","135705","31244",
"1400000US04013610600","Census Tract 6106; Maricopa County; Arizona","104241","34350",
"1400000US04013610700","Census Tract 6107; Maricopa County; Arizona","109149","16835",
"1400000US04013610800","Census Tract 6108; Maricopa County; Arizona","138000","18969",
"1400000US04013610901","Census Tract 6109.01; Maricopa County; Arizona","108750","53948",
"1400000US04013610902","Census Tract 6109.02; Maricopa County; Arizona","135146","15608",
"1400000US04013610903","Census Tract 6109.03; Maricopa County; Arizona","161235","18876",
"1400000US04013611000","Census Tract 6110; Maricopa County; Arizona","143000","23532",
"1400000US04013611100","Census Tract 6111; Maricopa County; Arizona","159583","18785",
"1400000US04013611200","Census Tract 6112; Maricopa County; Arizona","159356","16360",
"1400000US04013611300","Census Tract 6113; Maricopa County; Arizona","115635","21388",
"1400000US04013611400","Census Tract 6114; Maricopa County; Arizona","149276","18971",
"1400000US04013611500","Census Tract 6115; Maricopa County; Arizona","158194","31730",
"1400000US04013611600","Census Tract 6116; Maricopa County; Arizona","167292","31981",
"1400000US04013611700","Census Tract 6117; Maricopa County; Arizona","117500","20508",
"1400000US04013611800","Census Tract 6118; Maricopa County; Arizona","104509","16678",
"1400000US04013611900","Census Tract 6119; Maricopa County; Arizona","122566","16931",
"1400000US04013612000","Census Tract 6120; Maricopa County; Arizona","138835","11441",
"1400000US04013612200","Census Tract 6122; Maricopa County; Arizona","110882","25181",
"1400000US04013612301","Census Tract 6123.01; Maricopa County; Arizona","83552","20697",
"1400000US04013612302","Census Tract 6123.02; Maricopa County; Arizona","137292","32790",
"1400000US04013612401","Census Tract 6124.01; Maricopa County; Arizona","127554","25643",
"1400000US04013612402","Census Tract 6124.02; Maricopa County; Arizona","127900","59837",
"1400000US04013612500","Census Tract 6125; Maricopa County; Arizona","127045","27745",
"1400000US04013612600","Census Tract 6126; Maricopa County; Arizona","103229","9071",
"1400000US04013612700","Census Tract 6127; Maricopa County; Arizona","116065","19808",
"1400000US04013612800","Census Tract 6128; Maricopa County; Arizona","115580","10736",
"1400000US04013612900","Census Tract 6129; Maricopa County; Arizona","133239","16774",
"1400000US04013613000","Census Tract 6130; Maricopa County; Arizona","176369","26737",
"1400000US04013613100","Census Tract 6131; Maricopa County; Arizona","113356","25561",
"1400000US04013613200","Census Tract 6132; Maricopa County; Arizona","114400","39903",
"1400000US04013613300","Census Tract 6133; Maricopa County; Arizona","134294","20525",
"1400000US04013613400","Census Tract 6134; Maricopa County; Arizona","82227","18524",
"1400000US04013613500","Census Tract 6135; Maricopa County; Arizona","100523","18046",
"1400000US04013613601","Census Tract 6136.01; Maricopa County; Arizona","104489","24446",
"1400000US04013613602","Census Tract 6136.02; Maricopa County; Arizona","149333","19801",
"1400000US04013613700","Census Tract 6137; Maricopa County; Arizona","138289","21795",
"1400000US04013613800","Census Tract 6138; Maricopa County; Arizona","121042","23439",
"1400000US04013613900","Census Tract 6139; Maricopa County; Arizona","143686","5626",
"1400000US04013614000","Census Tract 6140; Maricopa County; Arizona","118357","10879",
"1400000US04013614100","Census Tract 6141; Maricopa County; Arizona","103268","19973",
"1400000US04013614200","Census Tract 6142; Maricopa County; Arizona","119348","13196",
"1400000US04013614300","Census Tract 6143; Maricopa County; Arizona","147500","20330",
"1400000US04013614400","Census Tract 6144; Maricopa County; Arizona","56586","5131",
"1400000US04013614500","Census Tract 6145; Maricopa County; Arizona","76761","12280",
"1400000US04013614601","Census Tract 6146.01; Maricopa County; Arizona","58750","11471",
"1400000US04013614602","Census Tract 6146.02; Maricopa County; Arizona","76964","32401",
"1400000US04013614700","Census Tract 6147; Maricopa County; Arizona","49728","9679",
"1400000US04013614800","Census Tract 6148; Maricopa County; Arizona","69306","11376",
"1400000US04013614900","Census Tract 6149; Maricopa County; Arizona","98423","11389",
"1400000US04013615001","Census Tract 6150.01; Maricopa County; Arizona","192055","16634",
"1400000US04013615002","Census Tract 6150.02; Maricopa County; Arizona","152132","22670",
"1400000US04013615100","Census Tract 6151; Maricopa County; Arizona","158179","13810",
"1400000US04013615201","Census Tract 6152.01; Maricopa County; Arizona","87252","14949",
"1400000US04013615202","Census Tract 6152.02; Maricopa County; Arizona","85050","22135",
"1400000US04013615300","Census Tract 6153; Maricopa County; Arizona","47056","11171",
"1400000US04013615400","Census Tract 6154; Maricopa County; Arizona","58578","5476",
"1400000US04013615500","Census Tract 6155; Maricopa County; Arizona","61232","5564",
"1400000US04013615600","Census Tract 6156; Maricopa County; Arizona","56694","11631",
"1400000US04013615700","Census Tract 6157; Maricopa County; Arizona","101205","16050",
"1400000US04013615800","Census Tract 6158; Maricopa County; Arizona","101711","13924",
"1400000US04013615900","Census Tract 6159; Maricopa County; Arizona","88606","22522",
"1400000US04013616000","Census Tract 6160; Maricopa County; Arizona","75000","27525",
"1400000US04013616100","Census Tract 6161; Maricopa County; Arizona","73555","7105",
"1400000US04013616200","Census Tract 6162; Maricopa County; Arizona","98995","9926",
"1400000US04013616300","Census Tract 6163; Maricopa County; Arizona","93705","4337",
"1400000US04013616400","Census Tract 6164; Maricopa County; Arizona","76915","10999",
"1400000US04013616500","Census Tract 6165; Maricopa County; Arizona","69470","15173",
"1400000US04013616600","Census Tract 6166; Maricopa County; Arizona","71806","12474",
"1400000US04013616700","Census Tract 6167; Maricopa County; Arizona","86292","10644",
"1400000US04013616800","Census Tract 6168; Maricopa County; Arizona","87902","10649",
"1400000US04013616900","Census Tract 6169; Maricopa County; Arizona","81322","9766",
"1400000US04013617001","Census Tract 6170.01; Maricopa County; Arizona","-","**",
"1400000US04013617002","Census Tract 6170.02; Maricopa County; Arizona","67297","8255",
"1400000US04013617100","Census Tract 6171; Maricopa County; Arizona","111964","18335",
"1400000US04013617200","Census Tract 6172; Maricopa County; Arizona","131213","14357",
"1400000US04013617300","Census Tract 6173; Maricopa County; Arizona","102083","45984",
"1400000US04013617400","Census Tract 6174; Maricopa County; Arizona","63549","4255",
"1400000US04013617500","Census Tract 6175; Maricopa County; Arizona","60483","12196",
"1400000US04013617600","Census Tract 6176; Maricopa County; Arizona","67528","10053",
"1400000US04013617700","Census Tract 6177; Maricopa County; Arizona","68703","8274",
"1400000US04013617800","Census Tract 6178; Maricopa County; Arizona","134904","35907",
"1400000US04013617900","Census Tract 6179; Maricopa County; Arizona","68679","41760",
"1400000US04013618000","Census Tract 6180; Maricopa County; Arizona","103885","12394",
"1400000US04013618100","Census Tract 6181; Maricopa County; Arizona","89562","8981",
"1400000US04013618200","Census Tract 6182; Maricopa County; Arizona","82321","11370",
"1400000US04013618300","Census Tract 6183; Maricopa County; Arizona","92798","23797",
"1400000US04013618400","Census Tract 6184; Maricopa County; Arizona","60000","13119",
"1400000US04013618500","Census Tract 6185; Maricopa County; Arizona","53864","12961",
"1400000US04013618600","Census Tract 6186; Maricopa County; Arizona","59779","9692",
"1400000US04013618700","Census Tract 6187; Maricopa County; Arizona","78490","11833",
"1400000US04013618800","Census Tract 6188; Maricopa County; Arizona","44860","6939",
"1400000US04013618900","Census Tract 6189; Maricopa County; Arizona","68347","15354",
"1400000US04013619000","Census Tract 6190; Maricopa County; Arizona","56707","26722",
"1400000US04013619100","Census Tract 6191; Maricopa County; Arizona","41653","9320",
"1400000US04013619200","Census Tract 6192; Maricopa County; Arizona","49353","5466",
"1400000US04013619300","Census Tract 6193; Maricopa County; Arizona","52294","10756",
"1400000US04013619400","Census Tract 6194; Maricopa County; Arizona","71964","11516",
"1400000US04013619500","Census Tract 6195; Maricopa County; Arizona","68833","15168",
"1400000US04013619601","Census Tract 6196.01; Maricopa County; Arizona","-","**",
"1400000US04013619602","Census Tract 6196.02; Maricopa County; Arizona","76477","8352",
"1400000US04013619700","Census Tract 6197; Maricopa County; Arizona","88818","16592",
"1400000US04013619800","Census Tract 6198; Maricopa County; Arizona","80391","36373",
"1400000US04013619900","Census Tract 6199; Maricopa County; Arizona","141631","30651",
"1400000US04013723304","Census Tract 7233.04; Maricopa County; Arizona","78528","9240",
"1400000US04013723305","Census Tract 7233.05; Maricopa County; Arizona","49375","17829",
"1400000US04013723306","Census Tract 7233.06; Maricopa County; Arizona","-","**",
"1400000US04013723307","Census Tract 7233.07; Maricopa County; Arizona","121212","8042",
"1400000US04013723309","Census Tract 7233.09; Maricopa County; Arizona","108063","34888",
"1400000US04013723310","Census Tract 7233.10; Maricopa County; Arizona","139273","7528",
"1400000US04013723311","Census Tract 7233.11; Maricopa County; Arizona","117536","11166",
"1400000US04013810000","Census Tract 8100; Maricopa County; Arizona","129853","44781",
"1400000US04013810100","Census Tract 8101; Maricopa County; Arizona","155516","22356",
"1400000US04013810200","Census Tract 8102; Maricopa County; Arizona","102042","28590",
"1400000US04013810300","Census Tract 8103; Maricopa County; Arizona","90254","10660",
"1400000US04013810400","Census Tract 8104; Maricopa County; Arizona","108625","29076",
"1400000US04013810500","Census Tract 8105; Maricopa County; Arizona","113000","25794",
"1400000US04013810600","Census Tract 8106; Maricopa County; Arizona","112565","11989",
"1400000US04013810700","Census Tract 8107; Maricopa County; Arizona","86358","8460",
"1400000US04013810800","Census Tract 8108; Maricopa County; Arizona","124286","20728",
"1400000US04013810900","Census Tract 8109; Maricopa County; Arizona","116009","16539",
"1400000US04013811000","Census Tract 8110; Maricopa County; Arizona","114792","27256",
"1400000US04013811100","Census Tract 8111; Maricopa County; Arizona","82708","10900",
"1400000US04013811200","Census Tract 8112; Maricopa County; Arizona","89107","9498",
"1400000US04013811300","Census Tract 8113; Maricopa County; Arizona","124306","19407",
"1400000US04013811400","Census Tract 8114; Maricopa County; Arizona","116037","6787",
"1400000US04013811500","Census Tract 8115; Maricopa County; Arizona","116586","9236",
"1400000US04013811600","Census Tract 8116; Maricopa County; Arizona","106905","22156",
"1400000US04013811700","Census Tract 8117; Maricopa County; Arizona","93430","29331",
"1400000US04013811800","Census Tract 8118; Maricopa County; Arizona","178250","30577",
"1400000US04013811900","Census Tract 8119; Maricopa County; Arizona","119750","18338",
"1400000US04013812000","Census Tract 8120; Maricopa County; Arizona","77045","15296",
"1400000US04013812100","Census Tract 8121; Maricopa County; Arizona","92545","7672",
"1400000US04013812200","Census Tract 8122; Maricopa County; Arizona","102449","17829",
"1400000US04013812300","Census Tract 8123; Maricopa County; Arizona","118770","21912",
"1400000US04013812400","Census Tract 8124; Maricopa County; Arizona","124087","12256",
"1400000US04013812500","Census Tract 8125; Maricopa County; Arizona","168250","20539",
"1400000US04013812600","Census Tract 8126; Maricopa County; Arizona","116780","25627",
"1400000US04013812700","Census Tract 8127; Maricopa County; Arizona","122991","22324",
"1400000US04013812801","Census Tract 8128.01; Maricopa County; Arizona","142593","26973",
"1400000US04013812802","Census Tract 8128.02; Maricopa County; Arizona","126210","17895",
"1400000US04013812900","Census Tract 8129; Maricopa County; Arizona","167500","31806",
"1400000US04013813000","Census Tract 8130; Maricopa County; Arizona","143659","14649",
"1400000US04013813100","Census Tract 8131; Maricopa County; Arizona","161771","32032",
"1400000US04013813200","Census Tract 8132; Maricopa County; Arizona","197361","29366",
"1400000US04013813300","Census Tract 8133; Maricopa County; Arizona","170772","24508",
"1400000US04013813400","Census Tract 8134; Maricopa County; Arizona","165139","32336",
"1400000US04013813500","Census Tract 8135; Maricopa County; Arizona","202688","27485",
"1400000US04013813600","Census Tract 8136; Maricopa County; Arizona","228456","45198",
"1400000US04013813700","Census Tract 8137; Maricopa County; Arizona","67163","13630",
"1400000US04013813800","Census Tract 8138; Maricopa County; Arizona","61281","6523",
"1400000US04013813900","Census Tract 8139; Maricopa County; Arizona","128603","13310",
"1400000US04013814000","Census Tract 8140; Maricopa County; Arizona","73431","10774",
"1400000US04013814100","Census Tract 8141; Maricopa County; Arizona","118468","20297",
"1400000US04013814200","Census Tract 8142; Maricopa County; Arizona","147167","27139",
"1400000US04013814300","Census Tract 8143; Maricopa County; Arizona","97996","11779",
"1400000US04013814400","Census Tract 8144; Maricopa County; Arizona","117989","9865",
"1400000US04013814500","Census Tract 8145; Maricopa County; Arizona","108000","24736",
"1400000US04013814600","Census Tract 8146; Maricopa County; Arizona","64117","16500",
"1400000US04013814700","Census Tract 8147; Maricopa County; Arizona","111102","2754",
"1400000US04013814801","Census Tract 8148.01; Maricopa County; Arizona","117259","9518",
"1400000US04013814802","Census Tract 8148.02; Maricopa County; Arizona","94833","14912",
"1400000US04013814900","Census Tract 8149; Maricopa County; Arizona","131691","26081",
"1400000US04013815000","Census Tract 8150; Maricopa County; Arizona","151847","15611",
"1400000US04013815100","Census Tract 8151; Maricopa County; Arizona","124384","21197",
"1400000US04013815201","Census Tract 8152.01; Maricopa County; Arizona","99470","15734",
"1400000US04013815202","Census Tract 8152.02; Maricopa County; Arizona","110625","38146",
"1400000US04013815203","Census Tract 8152.03; Maricopa County; Arizona","109978","8250",
"1400000US04013815300","Census Tract 8153; Maricopa County; Arizona","173750","22134",
"1400000US04013815401","Census Tract 8154.01; Maricopa County; Arizona","144663","49237",
"1400000US04013815402","Census Tract 8154.02; Maricopa County; Arizona","131863","29586",
"1400000US04013815501","Census Tract 8155.01; Maricopa County; Arizona","130391","28673",
"1400000US04013815502","Census Tract 8155.02; Maricopa County; Arizona","64235","16277",
"1400000US04013815601","Census Tract 8156.01; Maricopa County; Arizona","141917","72359",
"1400000US04013815602","Census Tract 8156.02; Maricopa County; Arizona","111167","12979",
"1400000US04013815700","Census Tract 8157; Maricopa County; Arizona","122454","15764",
"1400000US04013815800","Census Tract 8158; Maricopa County; Arizona","97246","23646",
"1400000US04013815901","Census Tract 8159.01; Maricopa County; Arizona","153317","27281",
"1400000US04013815902","Census Tract 8159.02; Maricopa County; Arizona","142198","29909",
"1400000US04013816001","Census Tract 8160.01; Maricopa County; Arizona","157083","42107",
"1400000US04013816002","Census Tract 8160.02; Maricopa County; Arizona","160304","59926",
"1400000US04013816003","Census Tract 8160.03; Maricopa County; Arizona","169953","72116",
"1400000US04013816004","Census Tract 8160.04; Maricopa County; Arizona","153250","29301",
"1400000US04013816005","Census Tract 8160.05; Maricopa County; Arizona","148713","11925",
"1400000US04013816100","Census Tract 8161; Maricopa County; Arizona","123861","17728",
"1400000US04013816200","Census Tract 8162; Maricopa County; Arizona","116038","14874",
"1400000US04013816301","Census Tract 8163.01; Maricopa County; Arizona","68176","14611",
"1400000US04013816302","Census Tract 8163.02; Maricopa County; Arizona","197321","19110",
"1400000US04013816401","Census Tract 8164.01; Maricopa County; Arizona","124297","32445",
"1400000US04013816402","Census Tract 8164.02; Maricopa County; Arizona","137422","27057",
"1400000US04013816501","Census Tract 8165.01; Maricopa County; Arizona","181012","45736",
"1400000US04013816502","Census Tract 8165.02; Maricopa County; Arizona","150387","18051",
"1400000US04013816600","Census Tract 8166; Maricopa County; Arizona","124049","16554",
"1400000US04013816700","Census Tract 8167; Maricopa County; Arizona","177381","25880",
"1400000US04013816800","Census Tract 8168; Maricopa County; Arizona","131958","16448",
"1400000US04013816901","Census Tract 8169.01; Maricopa County; Arizona","127902","16728",
"1400000US04013816902","Census Tract 8169.02; Maricopa County; Arizona","145243","15318",
"1400000US04013816903","Census Tract 8169.03; Maricopa County; Arizona","155820","73238",
"1400000US04013816904","Census Tract 8169.04; Maricopa County; Arizona","167716","31550",
"1400000US04013817000","Census Tract 8170; Maricopa County; Arizona","144205","37800",
"1400000US04013817101","Census Tract 8171.01; Maricopa County; Arizona","103182","30319",
"1400000US04013817102","Census Tract 8171.02; Maricopa County; Arizona","105190","22242",
"1400000US04013817103","Census Tract 8171.03; Maricopa County; Arizona","93295","16763",
"1400000US04013817200","Census Tract 8172; Maricopa County; Arizona","123250","38587",
"1400000US04013817300","Census Tract 8173; Maricopa County; Arizona","64387","11540",
"1400000US04013817400","Census Tract 8174; Maricopa County; Arizona","52685","14867",
"1400000US04013817500","Census Tract 8175; Maricopa County; Arizona","62760","11308",
"1400000US04013817600","Census Tract 8176; Maricopa County; Arizona","120893","22008",
"1400000US04013940700","Census Tract 9407; Maricopa County; Arizona","-","**",
"1400000US04013941000","Census Tract 9410; Maricopa County; Arizona","37048","19037",
"1400000US04013941100","Census Tract 9411; Maricopa County; Arizona","-","**",
"1400000US04013941200","Census Tract 9412; Maricopa County; Arizona","56917","8720",
"1400000US04013941300","Census Tract 9413; Maricopa County; Arizona","36447","11153",
"1400000US04013980100","Census Tract 9801; Maricopa County; Arizona","-","**",
"1400000US04013980400","Census Tract 9804; Maricopa County; Arizona","-","**",
"1400000US04013980500","Census Tract 9805; Maricopa County; Arizona","-","**",
"1400000US04013980700","Census Tract 9807; Maricopa County; Arizona","-","**",
"1400000US04013980900","Census Tract 9809; Maricopa County; Arizona","116793","58448",
"1400000US04013981000","Census Tract 9810; Maricopa County; Arizona","-","**",
